sample	source	chr	start	end	feature_type
T2T00	Flagger	chr3	155016509	155216462	Col
T2T00	Flagger	chr3	155216462	157604720	Hap
T2T00	Flagger	chr3	157604720	157652746	Dup
T2T00	Flagger	chr3	157652746	161369964	Hap
T2T00	Flagger	chr3	161369964	161401963	Col
T2T00	Flagger	chr3	161401963	164021154	Hap
T2T00	Flagger	chr3	164021154	164077167	Col
T2T00	Flagger	chr3	164077167	165093142	Hap
T2T00	Flagger	chr3	166111466	166159478	Col
T2T00	Flagger	chr3	166794270	167388012	Hap
T2T00	Flagger	chr3	167388012	167460101	Col
T2T00	Flagger	chr3	167460101	168528221	Hap
T2T00	Flagger	chr3	168528221	168704481	Col
T2T00	Flagger	chr3	168704481	168864469	Hap
T2T00	Flagger	chr3	168864469	168960496	Col
T2T00	Flagger	chr3	168960496	170260562	Hap
T2T00	Flagger	chr3	170260562	170332557	Col
T2T00	Flagger	chr3	170332557	172554677	Hap
T2T00	Flagger	chr3	172876524	172960543	Col
T2T00	Flagger	chr3	174549107	176541436	Hap
T2T00	Flagger	chr3	176541436	176593445	Col
T2T00	Flagger	chr3	176593445	177586961	Hap
T2T00	Flagger	chr3	177586961	177630980	Col
T2T00	Flagger	chr3	177630980	177886899	Hap
T2T00	Flagger	chr3	177886899	178026921	Col
T2T00	Flagger	chr3	178026921	178976384	Hap
T2T00	Flagger	chr3	179203511	179259508	Col
T2T00	Flagger	chr3	179259508	180148723	Hap
T2T00	Flagger	chr3	180148723	180224647	Col
T2T00	Flagger	chr3	180224647	180989321	Hap
T2T00	Flagger	chr3	180989321	181041315	Col
T2T00	Flagger	chr3	181041315	181113347	Hap
T2T00	Flagger	chr3	181113347	181216997	Col
T2T00	Flagger	chr3	181561478	183664993	Hap
T2T00	Flagger	chr3	183664993	183697004	Dup
T2T00	Flagger	chr3	183697004	188254485	Hap
T2T00	Flagger	chr3	188254485	188274422	Dup
T2T00	Flagger	chr3	188274422	188810390	Hap
T2T00	Flagger	chr3	188810390	188858316	Dup
T2T00	Flagger	chr3	188858316	193355553	Hap
T2T00	Flagger	chr3	193355553	193395589	Col
T2T00	Flagger	chr3	193395589	193583968	Hap
T2T00	Flagger	chr3	193583968	193599973	Col
T2T00	Flagger	chr3	193599973	194275895	Hap
T2T00	Flagger	chr3	201097076	201101349	Err_windowed
T2T00	Flagger	chr17	82837661	83873939	Hap
T2T00	Flagger	chr17	83873937	83924903	Dup
T2T00	Flagger	chr17	82161725	82328040	Hap
T2T00	Flagger	chr17	82328038	82436033	Dup
T2T00	Flagger	chr17	79435291	80026884	Hap
T2T00	Flagger	chr17	80026882	80068383	Dup
T2T00	Flagger	chr17	80068381	82157074	Hap
T2T00	Flagger	chr17	74852809	74897049	Dup
T2T00	Flagger	chr17	74897047	75269542	Hap
T2T00	Flagger	chr17	75269540	75320207	Dup
T2T00	Flagger	chr17	75320205	77815414	Hap
T2T00	Flagger	chr17	69430061	69444914	Col
T2T00	Flagger	chr17	65991708	69371846	Hap
T2T00	Flagger	chr17	62610594	62660705	Col
T2T00	Flagger	chr17	62660703	64419030	Hap
T2T00	Flagger	chr17	64419028	64428810	Col
T2T00	Flagger	chr17	52585974	55003211	Hap
T2T00	Flagger	chr17	55003209	55039861	Dup
T2T00	Flagger	chr17	55039859	58937799	Hap
T2T00	Flagger	chr17	58937797	58948667	Dup
T2T00	Flagger	chr17	58948665	62535598	Hap
T2T00	Flagger	chr17	51110460	51163098	Dup
T2T00	Flagger	chr17	51163096	52579623	Hap
T2T00	Flagger	chr17	44744368	44793483	Dup
T2T00	Flagger	chr17	41915697	41938092	Err
T2T00	Flagger	chr17	41938090	43845535	Hap
T2T00	Flagger	chr17	41060753	41165560	Dup
T2T00	Flagger	chr17	41165558	41263566	Hap
T2T00	Flagger	chr17	41263564	41313676	Dup
T2T00	Flagger	chr17	37421519	39809456	Hap
T2T00	Flagger	chr17	32335167	32404324	Dup
T2T00	Flagger	chr17	32404322	36604344	Hap
T2T00	Flagger	chr17	36604342	36710781	Col
T2T00	Flagger	chr17	29166187	31109395	Hap
T2T00	Flagger	chr17	31109393	31195168	Dup
T2T00	Flagger	chr17	27528754	29161940	Hap
T2T00	Flagger	chr17	21149833	21195296	Dup
T2T00	Flagger	chr17	21195294	21767110	Hap
T2T00	Flagger	chr17	19180471	19293940	Dup
T2T00	Flagger	chr17	19293938	20101289	Hap
T2T00	Flagger	chr17	20101287	20162470	Dup
T2T00	Flagger	chr17	20162468	20667255	Hap
T2T00	Flagger	chr17	20667253	20746839	Dup
T2T00	Flagger	chr17	16767553	19050723	Hap
T2T00	Flagger	chr17	3753371	3796639	Col
T2T00	Flagger	chr17	1180638	3102807	Hap
T2T00	Flagger	chr17	272376	276397	Err_windowed
T2T00	Flagger	chr2	242437125	242454394	Dup_windowed
T2T00	Flagger	chr2	241484318	242306919	Hap
T2T00	Flagger	chr2	240786856	240844131	Dup
T2T00	Flagger	chr2	238609136	240564323	Hap
T2T00	Flagger	chr2	236133273	236211824	Dup
T2T00	Flagger	chr2	236211822	238033861	Hap
T2T00	Flagger	chr2	234107481	234140043	Dup
T2T00	Flagger	chr2	227688394	232314238	Hap
T2T00	Flagger	chr2	226670165	226761442	Col
T2T00	Flagger	chr2	226761440	227676506	Hap
T2T00	Flagger	chr2	220251807	220264034	Col
T2T00	Flagger	chr2	220264032	222478018	Hap
T2T00	Flagger	chr2	222478016	222572294	Dup
T2T00	Flagger	chr2	216094107	216118026	Err
T2T00	Flagger	chr2	216118024	216257552	Dup
T2T00	Flagger	chr2	216257550	216699741	Hap
T2T00	Flagger	chr2	216699739	216781423	Dup
T2T00	Flagger	chr2	216781421	219369919	Hap
T2T00	Flagger	chr2	215202526	215236517	Col
T2T00	Flagger	chr2	207981790	208703492	Hap
T2T00	Flagger	chr2	208703490	208845455	Col
T2T00	Flagger	chr2	208845453	210577273	Hap
T2T00	Flagger	chr2	210577271	210615056	Col
T2T00	Flagger	chr2	210615054	212854430	Hap
T2T00	Flagger	chr2	204034423	204063314	Col
T2T00	Flagger	chr2	195189740	197868549	Hap
T2T00	Flagger	chr2	197868547	197914974	Col
T2T00	Flagger	chr2	197914972	201692048	Hap
T2T00	Flagger	chr2	201692046	201822967	Col
T2T00	Flagger	chr2	201822965	202202361	Hap
T2T00	Flagger	chr2	202202359	202237186	Dup
T2T00	Flagger	chr2	202237184	202849443	Hap
T2T00	Flagger	chr2	184238864	184325735	Col
T2T00	Flagger	chr2	184325733	185793936	Hap
T2T00	Flagger	chr2	185793934	185856145	Col
T2T00	Flagger	chr2	185856143	186038637	Hap
T2T00	Flagger	chr2	186038635	186138049	Col
T2T00	Flagger	chr2	186138047	188382868	Hap
T2T00	Flagger	chr2	188382866	188452425	Dup
T2T00	Flagger	chr2	188452423	188590065	Hap
T2T00	Flagger	chr2	188590063	188657497	Col
T2T00	Flagger	chr2	188657495	188940551	Hap
T2T00	Flagger	chr2	188940549	188983505	Col
T2T00	Flagger	chr2	188983503	189744227	Hap
T2T00	Flagger	chr2	189744225	189813810	Col
T2T00	Flagger	chr2	189813808	194379961	Hap
T2T00	Flagger	chr2	194379959	194403755	Col
T2T00	Flagger	chr2	194403753	195186667	Hap
T2T00	Flagger	chr2	177115953	177151427	Dup
T2T00	Flagger	chr2	177151425	178847992	Hap
T2T00	Flagger	chr2	178847990	178879514	Col
T2T00	Flagger	chr2	178879512	179431528	Hap
T2T00	Flagger	chr2	179431526	179459501	Col
T2T00	Flagger	chr2	179459499	179565419	Hap
T2T00	Flagger	chr2	179565417	179683552	Col
T2T00	Flagger	chr2	170359841	176196872	Hap
T2T00	Flagger	chr2	162110194	162128845	Col
T2T00	Flagger	chr2	162128843	162832652	Hap
T2T00	Flagger	chr2	162832650	162907857	Col
T2T00	Flagger	chr2	162907855	163047378	Hap
T2T00	Flagger	chr2	163047376	163107085	Col
T2T00	Flagger	chr2	163107083	164064444	Hap
T2T00	Flagger	chr2	164064442	164106302	Col
T2T00	Flagger	chr2	164106300	164856925	Hap
T2T00	Flagger	chr2	164856923	165009049	Col
T2T00	Flagger	chr2	165009047	166017792	Hap
T2T00	Flagger	chr2	166017790	166063337	Col
T2T00	Flagger	chr2	155391409	156042292	Hap
T2T00	Flagger	chr2	156042290	156118871	Col
T2T00	Flagger	chr2	156118869	158084342	Hap
T2T00	Flagger	chr2	158084340	158130045	Col
T2T00	Flagger	chr2	158130043	160764816	Hap
T2T00	Flagger	chr2	152059715	152073577	Col
T2T00	Flagger	chr2	142561177	147998672	Hap
T2T00	Flagger	chr2	147998670	148059413	Col
T2T00	Flagger	chr2	148059411	148365081	Hap
T2T00	Flagger	chr2	148365079	148428861	Col
T2T00	Flagger	chr2	148428859	148736259	Hap
T2T00	Flagger	chr2	148736257	148795192	Col
T2T00	Flagger	chr2	148795190	151584288	Hap
T2T00	Flagger	chr2	138419865	138474049	Col
T2T00	Flagger	chr2	138474047	140268974	Hap
T2T00	Flagger	chr2	140268972	140388525	Col
T2T00	Flagger	chr2	140388523	140788959	Hap
T2T00	Flagger	chr2	140788957	140865956	Col
T2T00	Flagger	chr2	140865954	142423342	Hap
T2T00	Flagger	chr2	142423340	142452499	Col
T2T00	Flagger	chr2	131104316	131195189	Hap
T2T00	Flagger	chr2	131195187	131251267	Col
T2T00	Flagger	chr2	131251265	137864883	Hap
T2T00	Flagger	chr2	126822560	126838560	Err
T2T00	Flagger	chr2	126818560	126822560	Hap
T2T00	Flagger	chr2	126818559	126880318	Dup
T2T00	Flagger	chr2	126880316	129392815	Hap
T2T00	Flagger	chr2	125975760	126007375	Col
T2T00	Flagger	chr2	126007373	126143390	Hap
T2T00	Flagger	chr2	126143388	126160713	Col
T2T00	Flagger	chr2	125180075	125449704	Hap
T2T00	Flagger	chr2	124393455	124440404	Col
T2T00	Flagger	chr2	121460825	122715265	Hap
T2T00	Flagger	chr2	122715263	122768839	Dup
T2T00	Flagger	chr2	122768837	123194305	Hap
T2T00	Flagger	chr2	123194303	123254602	Dup
T2T00	Flagger	chr2	114028509	116067797	Hap
T2T00	Flagger	chr2	116067795	116092019	Col
T2T00	Flagger	chr2	116092017	116862303	Hap
T2T00	Flagger	chr2	116862301	116874963	Col
T2T00	Flagger	chr2	116874961	117418148	Hap
T2T00	Flagger	chr2	117418146	117461718	Col
T2T00	Flagger	chr2	117461716	119877573	Hap
T2T00	Flagger	chr2	111967264	112072374	Col
T2T00	Flagger	chr2	112072372	113749880	Hap
T2T00	Flagger	chr2	113749878	113773194	Dup
T2T00	Flagger	chr2	113773192	114026878	Hap
T2T00	Flagger	chr2	110603724	110627013	Dup
T2T00	Flagger	chr2	105066398	106083506	Hap
T2T00	Flagger	chr2	106083504	106133122	Col
T2T00	Flagger	chr2	106133120	109658867	Hap
T2T00	Flagger	chr2	98352392	98388518	Dup
T2T00	Flagger	chr2	98388516	100380596	Hap
T2T00	Flagger	chr2	100380594	100446001	Col
T2T00	Flagger	chr2	100445999	101072747	Hap
T2T00	Flagger	chr2	101072745	101127321	Col
T2T00	Flagger	chr2	101127319	102810522	Hap
T2T00	Flagger	chr2	97812776	97854203	Dup
T2T00	Flagger	chr2	94852479	95325811	Hap
T2T00	Flagger	chr2	95325809	95360532	Dup
T2T00	Flagger	chr2	95360530	96306716	Hap
T2T00	Flagger	chr2	94878567	94926548	Dup
T2T00	Flagger	chr2	94926548	95001412	Hap
T2T00	Flagger	chr2	92206449	92319553	Hap
T2T00	Flagger	chr2	92060070	92116059	Dup
T2T00	Flagger	chr2	91708948	92025606	Hap
T2T00	Flagger	chr2	91579109	91595456	Col
T2T00	Flagger	chr2	87428929	89374529	Hap
T2T00	Flagger	chr2	85193327	85208444	Col
T2T00	Flagger	chr2	85208442	85706929	Hap
T2T00	Flagger	chr2	85706927	85803633	Dup
T2T00	Flagger	chr2	70447860	71616093	Hap
T2T00	Flagger	chr2	71616091	71666151	Col
T2T00	Flagger	chr2	71666149	73162780	Hap
T2T00	Flagger	chr2	73162778	73205366	Col
T2T00	Flagger	chr2	73205364	73294970	Hap
T2T00	Flagger	chr2	73294968	73362345	Col
T2T00	Flagger	chr2	73362343	78316561	Hap
T2T00	Flagger	chr2	78316559	78393377	Col
T2T00	Flagger	chr2	78393375	80843937	Hap
T2T00	Flagger	chr2	80843935	80923252	Dup
T2T00	Flagger	chr2	80923250	80961486	Hap
T2T00	Flagger	chr2	80961484	81046315	Dup
T2T00	Flagger	chr2	81046313	83178922	Hap
T2T00	Flagger	chr2	83178920	83215284	Dup
T2T00	Flagger	chr2	83215282	84892575	Hap
T2T00	Flagger	chr2	69348717	69445124	Col
T2T00	Flagger	chr2	63587428	68461910	Hap
T2T00	Flagger	chr2	58489698	58615989	Col
T2T00	Flagger	chr2	58615987	58810110	Hap
T2T00	Flagger	chr2	58810108	58853096	Col
T2T00	Flagger	chr2	58853094	60471984	Hap
T2T00	Flagger	chr2	51744305	51838492	Col
T2T00	Flagger	chr2	51838490	52245242	Hap
T2T00	Flagger	chr2	52245240	52332638	Col
T2T00	Flagger	chr2	52332636	53987940	Hap
T2T00	Flagger	chr2	53987938	54047987	Col
T2T00	Flagger	chr2	54047985	55995222	Hap
T2T00	Flagger	chr2	55995220	56055283	Col
T2T00	Flagger	chr2	56055281	56908876	Hap
T2T00	Flagger	chr2	56908874	56953233	Col
T2T00	Flagger	chr2	56953231	57337989	Hap
T2T00	Flagger	chr2	57337987	57376236	Col
T2T00	Flagger	chr2	57352235	57376235	Hap
T2T00	Flagger	chr2	57352234	57439354	Col
T2T00	Flagger	chr2	57439352	57482930	Hap
T2T00	Flagger	chr2	44347826	44395974	Col
T2T00	Flagger	chr2	44395972	44451217	Hap
T2T00	Flagger	chr2	44451215	44649597	Col
T2T00	Flagger	chr2	44649595	51544743	Hap
T2T00	Flagger	chr2	40551704	40650406	Col
T2T00	Flagger	chr2	34822313	35512957	Hap
T2T00	Flagger	chr2	35512955	35540360	Col
T2T00	Flagger	chr2	35540358	39328798	Hap
T2T00	Flagger	chr2	39328796	39416078	Col
T2T00	Flagger	chr2	39416076	39732761	Hap
T2T00	Flagger	chr2	39732759	39791765	Col
T2T00	Flagger	chr2	39791763	39959053	Hap
T2T00	Flagger	chr2	39959051	40029731	Col
T2T00	Flagger	chr2	40029729	40258662	Hap
T2T00	Flagger	chr2	33658688	33768012	Col
T2T00	Flagger	chr2	33768010	34818817	Hap
T2T00	Flagger	chr2	32026897	32052572	Col
T2T00	Flagger	chr2	29129244	31944249	Hap
T2T00	Flagger	chr2	26131418	26241498	Dup
T2T00	Flagger	chr2	26241496	26538760	Hap
T2T00	Flagger	chr2	26538758	26593858	Dup
T2T00	Flagger	chr2	26593856	26636977	Hap
T2T00	Flagger	chr2	26636975	26846138	Dup
T2T00	Flagger	chr2	26846136	29129125	Hap
T2T00	Flagger	chr2	20603355	20656631	Col
T2T00	Flagger	chr2	20656629	22936044	Hap
T2T00	Flagger	chr2	16658703	16707193	Col
T2T00	Flagger	chr2	13062640	15237216	Hap
T2T00	Flagger	chr2	15237214	15295613	Col
T2T00	Flagger	chr2	3749850	7894847	Hap
T2T00	Flagger	chr2	3187199	3229214	Dup
T2T00	Flagger	chr2	3229212	3250011	Hap
T2T00	Flagger	chr2	3250009	3355948	Dup
T2T00	Flagger	chr2	2306065	2875861	Hap
T2T00	Flagger	chr2	2094319	2143840	Dup
T2T00	Flagger	chr2	440994	1220689	Hap
T2T00	Flagger	chr2	110898	156880	Dup
T2T00	Flagger	chr2	156878	199397	Hap
T2T00	Flagger	chr2	199395	201265	Err
T2T00	Flagger	chr7	160330458	160347325	Err
T2T00	Flagger	chr7	153028107	156058694	Hap
T2T00	Flagger	chr7	151929979	152010535	Dup
T2T00	Flagger	chr7	143401781	144978541	Hap
T2T00	Flagger	chr7	144978539	145021066	Col
T2T00	Flagger	chr7	145021064	145950580	Hap
T2T00	Flagger	chr7	145950578	145990774	Col
T2T00	Flagger	chr7	145990772	149130390	Hap
T2T00	Flagger	chr7	133285844	133327172	Col
T2T00	Flagger	chr7	127535445	129053916	Hap
T2T00	Flagger	chr7	129053914	129144613	Col
T2T00	Flagger	chr7	129144611	132519540	Hap
T2T00	Flagger	chr7	123635633	123756693	Col
T2T00	Flagger	chr7	123756691	125711668	Hap
T2T00	Flagger	chr7	125711666	125753140	Col
T2T00	Flagger	chr7	125753138	127534977	Hap
T2T00	Flagger	chr7	122972587	123023416	Col
T2T00	Flagger	chr7	123023414	123363728	Hap
T2T00	Flagger	chr7	123363726	123419334	Col
T2T00	Flagger	chr7	115125599	116618584	Hap
T2T00	Flagger	chr7	116618582	116635905	Col
T2T00	Flagger	chr7	116635903	116989362	Hap
T2T00	Flagger	chr7	116989360	117038138	Col
T2T00	Flagger	chr7	117038136	117606140	Hap
T2T00	Flagger	chr7	117606138	117678900	Col
T2T00	Flagger	chr7	117678898	117812554	Hap
T2T00	Flagger	chr7	117812552	117835832	Col
T2T00	Flagger	chr7	117835830	118475319	Hap
T2T00	Flagger	chr7	118475317	118605401	Dup
T2T00	Flagger	chr7	118605399	119040840	Hap
T2T00	Flagger	chr7	119040838	119092037	Col
T2T00	Flagger	chr7	119092035	120204605	Hap
T2T00	Flagger	chr7	120204603	120274804	Col
T2T00	Flagger	chr7	120274802	121068280	Hap
T2T00	Flagger	chr7	121068278	121173985	Col
T2T00	Flagger	chr7	121173983	122620492	Hap
T2T00	Flagger	chr7	122620490	122694080	Col
T2T00	Flagger	chr7	110772423	113951290	Hap
T2T00	Flagger	chr7	113951288	114013117	Col
T2T00	Flagger	chr7	107223732	108077868	Hap
T2T00	Flagger	chr7	108077866	108144679	Col
T2T00	Flagger	chr7	108144677	110079791	Hap
T2T00	Flagger	chr7	110079789	110153459	Col
T2T00	Flagger	chr7	110153457	110725696	Hap
T2T00	Flagger	chr7	107091468	107129975	Dup
T2T00	Flagger	chr7	106139408	107017152	Hap
T2T00	Flagger	chr7	107017150	107033322	Dup
T2T00	Flagger	chr7	103401756	104268224	Hap
T2T00	Flagger	chr7	104268222	104281545	Col
T2T00	Flagger	chr7	104281543	106133729	Hap
T2T00	Flagger	chr7	102240730	102271709	Dup
T2T00	Flagger	chr7	88058854	89120258	Hap
T2T00	Flagger	chr7	89120256	89193640	Dup
T2T00	Flagger	chr7	89193638	89354130	Hap
T2T00	Flagger	chr7	89354128	89371384	Dup
T2T00	Flagger	chr7	89371382	89450101	Hap
T2T00	Flagger	chr7	89450099	89531923	Dup
T2T00	Flagger	chr7	89531921	90433734	Hap
T2T00	Flagger	chr7	90433732	90560713	Dup
T2T00	Flagger	chr7	90560711	91394476	Hap
T2T00	Flagger	chr7	91394474	91433351	Col
T2T00	Flagger	chr7	91433349	91939869	Hap
T2T00	Flagger	chr7	91939867	92014822	Dup
T2T00	Flagger	chr7	92014820	95522707	Hap
T2T00	Flagger	chr7	95522705	95552521	Col
T2T00	Flagger	chr7	95552519	95893691	Hap
T2T00	Flagger	chr7	95881690	95893690	Col
T2T00	Flagger	chr7	95881689	98330204	Hap
T2T00	Flagger	chr7	98330202	98383021	Col
T2T00	Flagger	chr7	98383019	99300415	Hap
T2T00	Flagger	chr7	99300413	99343654	Col
T2T00	Flagger	chr7	99343652	99381961	Hap
T2T00	Flagger	chr7	99381959	99400663	Col
T2T00	Flagger	chr7	99400661	99407411	Hap
T2T00	Flagger	chr7	99407409	99461442	Col
T2T00	Flagger	chr7	99461440	99623321	Hap
T2T00	Flagger	chr7	99623319	99678441	Col
T2T00	Flagger	chr7	99678439	101919325	Hap
T2T00	Flagger	chr7	101919323	101982527	Col
T2T00	Flagger	chr7	84576056	85764630	Hap
T2T00	Flagger	chr7	85764628	85825091	Col
T2T00	Flagger	chr7	85825089	85986545	Hap
T2T00	Flagger	chr7	85986543	86021050	Col
T2T00	Flagger	chr7	86021048	87298231	Hap
T2T00	Flagger	chr7	87298229	87437200	Col
T2T00	Flagger	chr7	87437198	88048777	Hap
T2T00	Flagger	chr7	78121096	78121628	Col
T2T00	Flagger	chr7	78121626	78169462	Hap
T2T00	Flagger	chr7	78169460	78193824	Col
T2T00	Flagger	chr7	78193822	80087804	Hap
T2T00	Flagger	chr7	80087802	80139336	Col
T2T00	Flagger	chr7	80139334	80854763	Hap
T2T00	Flagger	chr7	80854761	80987127	Col
T2T00	Flagger	chr7	80987125	82114598	Hap
T2T00	Flagger	chr7	82114596	82145777	Col
T2T00	Flagger	chr7	82145775	82582209	Hap
T2T00	Flagger	chr7	82582207	82654815	Col
T2T00	Flagger	chr7	74074406	77789972	Hap
T2T00	Flagger	chr7	72887569	72994579	Dup
T2T00	Flagger	chr7	70603425	72068900	Hap
T2T00	Flagger	chr7	64625824	64699999	Dup
T2T00	Flagger	chr7	64699997	64935450	Hap
T2T00	Flagger	chr7	64935448	64960100	Dup
T2T00	Flagger	chr7	64960098	65846504	Hap
T2T00	Flagger	chr7	65846502	65971651	Dup
T2T00	Flagger	chr7	65971649	69068950	Hap
T2T00	Flagger	chr7	60006364	60042277	Col
T2T00	Flagger	chr7	60042277	60106285	Hap
T2T00	Flagger	chr7	59264772	59370263	Col
T2T00	Flagger	chr7	59370261	59431224	Hap
T2T00	Flagger	chr7	59431222	59453579	Col
T2T00	Flagger	chr7	59453577	59590190	Hap
T2T00	Flagger	chr7	59079118	59163652	Col
T2T00	Flagger	chr7	56366230	56774119	Hap
T2T00	Flagger	chr7	56774117	56795751	Col
T2T00	Flagger	chr7	56795749	58222523	Hap
T2T00	Flagger	chr7	50451723	50519026	Dup
T2T00	Flagger	chr7	50519024	54394829	Hap
T2T00	Flagger	chr7	49123011	49175755	Col
T2T00	Flagger	chr7	45121153	47570049	Hap
T2T00	Flagger	chr7	47570047	47615891	Dup
T2T00	Flagger	chr7	39172944	42299305	Hap
T2T00	Flagger	chr7	42299303	42364649	Col
T2T00	Flagger	chr7	42364647	44201092	Hap
T2T00	Flagger	chr7	34393666	34422241	Col
T2T00	Flagger	chr7	34422239	35153437	Hap
T2T00	Flagger	chr7	35153435	35242402	Dup
T2T00	Flagger	chr7	35242400	36707460	Hap
T2T00	Flagger	chr7	36707458	36753430	Col
T2T00	Flagger	chr7	31284677	34126413	Hap
T2T00	Flagger	chr7	34126411	34155033	Col
T2T00	Flagger	chr7	27605189	29469625	Hap
T2T00	Flagger	chr7	29469623	29478095	Col
T2T00	Flagger	chr7	29478093	30001587	Hap
T2T00	Flagger	chr7	30001585	30070557	Col
T2T00	Flagger	chr7	19629864	23640192	Hap
T2T00	Flagger	chr7	17288608	17466165	Col
T2T00	Flagger	chr7	17466163	17532712	Hap
T2T00	Flagger	chr7	17532710	17572115	Col
T2T00	Flagger	chr7	17572113	18437458	Hap
T2T00	Flagger	chr7	18437456	18510947	Col
T2T00	Flagger	chr7	15486979	16380878	Hap
T2T00	Flagger	chr7	16380876	16456205	Col
T2T00	Flagger	chr7	16456203	16636250	Hap
T2T00	Flagger	chr7	16636248	16672001	Col
T2T00	Flagger	chr7	16671999	16726876	Hap
T2T00	Flagger	chr7	16726874	16819492	Col
T2T00	Flagger	chr7	16819490	16889913	Hap
T2T00	Flagger	chr7	16889911	16983681	Col
T2T00	Flagger	chr7	13213479	15143834	Hap
T2T00	Flagger	chr7	15143832	15262264	Col
T2T00	Flagger	chr7	15262262	15329904	Hap
T2T00	Flagger	chr7	15329902	15358344	Col
T2T00	Flagger	chr7	12294148	13197335	Hap
T2T00	Flagger	chr7	10879271	10900749	Col
T2T00	Flagger	chr7	10900747	12276026	Hap
T2T00	Flagger	chr7	7984464	8038568	Col
T2T00	Flagger	chr7	8038566	8075756	Hap
T2T00	Flagger	chr7	8075754	8197538	Col
T2T00	Flagger	chr7	8197536	8509814	Hap
T2T00	Flagger	chr7	8509812	8611058	Col
T2T00	Flagger	chr7	8611056	8762300	Hap
T2T00	Flagger	chr7	8762298	8833680	Col
T2T00	Flagger	chr7	8833678	9040527	Hap
T2T00	Flagger	chr7	9040525	9120434	Col
T2T00	Flagger	chr7	9120432	9907514	Hap
T2T00	Flagger	chr7	9907512	9966700	Col
T2T00	Flagger	chr7	3048441	5565278	Hap
T2T00	Flagger	chr7	330284	334515	Err_windowed
T2T00	Flagger	chr21	1896843	2579173	Hap
T2T00	Flagger	chr21	1876453	1880693	Dup
T2T00	Flagger	chr21	1642932	1651289	Dup_windowed
T2T00	Flagger	chr21	1642932	1679159	Err
T2T00	Flagger	chr21	1679157	1687078	Dup
T2T00	Flagger	chr21	1584375	1624185	Hap
T2T00	Flagger	chr21	958314	971936	Col
T2T00	Flagger	chr21	489955	947069	Hap
T2T00	Flagger	chr21	464489	476561	Err
T2T00	Flagger	chr11	2136	6153	Dup_windowed
T2T00	Flagger	chr15	98465502	99690258	Hap
T2T00	Flagger	chr15	95941900	95964330	Col
T2T00	Flagger	chr15	95964328	98225381	Hap
T2T00	Flagger	chr15	93791030	93890006	Col
T2T00	Flagger	chr15	93890004	94194795	Hap
T2T00	Flagger	chr15	92280195	92348491	Col
T2T00	Flagger	chr15	89905874	90173831	Hap
T2T00	Flagger	chr15	90173829	90228600	Col
T2T00	Flagger	chr15	86655873	89194181	Hap
T2T00	Flagger	chr15	85761962	85811565	Col
T2T00	Flagger	chr15	82178504	84103947	Hap
T2T00	Flagger	chr15	84103945	84139375	Dup
T2T00	Flagger	chr15	74900445	81446376	Hap
T2T00	Flagger	chr15	81446374	81527354	Dup
T2T00	Flagger	chr15	57915615	58326253	Hap
T2T00	Flagger	chr15	58326251	58431329	Col
T2T00	Flagger	chr15	58431327	59387715	Hap
T2T00	Flagger	chr15	59387713	59636914	Dup
T2T00	Flagger	chr15	59636912	59729302	Hap
T2T00	Flagger	chr15	59729300	59785609	Dup
T2T00	Flagger	chr15	59785607	59860333	Hap
T2T00	Flagger	chr15	59860331	59957196	Dup
T2T00	Flagger	chr15	59957194	60058238	Hap
T2T00	Flagger	chr15	60058236	60166603	Dup
T2T00	Flagger	chr15	60166601	60510558	Hap
T2T00	Flagger	chr15	60510556	60569087	Dup
T2T00	Flagger	chr15	60569085	60658814	Err
T2T00	Flagger	chr15	60658812	60857225	Dup
T2T00	Flagger	chr15	60857223	62222153	Hap
T2T00	Flagger	chr15	62222151	62253546	Col
T2T00	Flagger	chr15	62253544	62685444	Hap
T2T00	Flagger	chr15	62685442	62810361	Dup
T2T00	Flagger	chr15	62810359	64414024	Hap
T2T00	Flagger	chr15	64414022	64486210	Dup
T2T00	Flagger	chr15	64486208	65566655	Hap
T2T00	Flagger	chr15	65566653	65653581	Dup
T2T00	Flagger	chr15	65653579	65871228	Hap
T2T00	Flagger	chr15	65871226	65977650	Dup
T2T00	Flagger	chr15	65977648	69602588	Hap
T2T00	Flagger	chr15	69602586	69625686	Dup
T2T00	Flagger	chr15	69625684	74899139	Hap
T2T00	Flagger	chr15	44213203	44234911	Col
T2T00	Flagger	chr15	44234909	44851271	Hap
T2T00	Flagger	chr15	44851269	44909371	Dup
T2T00	Flagger	chr15	44909369	48661490	Hap
T2T00	Flagger	chr15	41861635	41978252	Dup
