metric	value	haplotype	asm_method	asm_name	source	chromosome
Number of mapped sequences	15	haplotype1	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of primary alignments	794	haplotype1	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of secondary alignments	55	haplotype1	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of primary alignments with >65535 CIGAR operations	0	haplotype1	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of bases in mapped sequences	62324541	haplotype1	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of mapped bases	61766987	haplotype1	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of substitutions	206238	haplotype1	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of insertions in [0,50)	12680	haplotype1	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of insertions in [50,100)	73	haplotype1	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of insertions in [100,300)	78	haplotype1	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of insertions in [300,400)	201	haplotype1	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of insertions in [400,1000)	49	haplotype1	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of insertions in [1000,inf)	33	haplotype1	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of deletions in [0,50)	15223	haplotype1	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of deletions in [50,100)	85	haplotype1	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of deletions in [100,300)	86	haplotype1	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of deletions in [300,400)	216	haplotype1	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of deletions in [400,1000)	43	haplotype1	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of deletions in [1000,inf)	49	haplotype1	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of mapped sequences	16	haplotype2	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of primary alignments	327	haplotype2	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of secondary alignments	90	haplotype2	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of primary alignments with >65535 CIGAR operations	0	haplotype2	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of bases in mapped sequences	61641935	haplotype2	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of mapped bases	61369020	haplotype2	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of substitutions	135649	haplotype2	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of insertions in [0,50)	11237	haplotype2	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of insertions in [50,100)	69	haplotype2	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of insertions in [100,300)	86	haplotype2	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of insertions in [300,400)	286	haplotype2	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of insertions in [400,1000)	86	haplotype2	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of insertions in [1000,inf)	99	haplotype2	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of deletions in [0,50)	13056	haplotype2	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of deletions in [50,100)	77	haplotype2	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of deletions in [100,300)	88	haplotype2	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of deletions in [300,400)	224	haplotype2	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of deletions in [400,1000)	63	haplotype2	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of deletions in [1000,inf)	71	haplotype2	phased_gfase	published_chr19_combined35x_nopolish	stat	NA
Number of mapped sequences	4	haplotype1	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of primary alignments	313	haplotype1	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of secondary alignments	167	haplotype1	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of primary alignments with >65535 CIGAR operations	0	haplotype1	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of bases in mapped sequences	61224283	haplotype1	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of mapped bases	60968674	haplotype1	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of substitutions	132813	haplotype1	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of insertions in [0,50)	10973	haplotype1	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of insertions in [50,100)	72	haplotype1	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of insertions in [100,300)	86	haplotype1	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of insertions in [300,400)	279	haplotype1	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of insertions in [400,1000)	87	haplotype1	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of insertions in [1000,inf)	101	haplotype1	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of deletions in [0,50)	12580	haplotype1	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of deletions in [50,100)	78	haplotype1	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of deletions in [100,300)	88	haplotype1	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of deletions in [300,400)	236	haplotype1	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of deletions in [400,1000)	63	haplotype1	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of deletions in [1000,inf)	66	haplotype1	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of mapped sequences	1	haplotype2	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of primary alignments	696	haplotype2	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of secondary alignments	50	haplotype2	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of primary alignments with >65535 CIGAR operations	0	haplotype2	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of bases in mapped sequences	61247972	haplotype2	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of mapped bases	60653269	haplotype2	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of substitutions	199385	haplotype2	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of insertions in [0,50)	11431	haplotype2	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of insertions in [50,100)	76	haplotype2	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of insertions in [100,300)	75	haplotype2	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of insertions in [300,400)	184	haplotype2	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of insertions in [400,1000)	45	haplotype2	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of insertions in [1000,inf)	31	haplotype2	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of deletions in [0,50)	13169	haplotype2	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of deletions in [50,100)	86	haplotype2	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of deletions in [100,300)	84	haplotype2	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of deletions in [300,400)	188	haplotype2	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of deletions in [400,1000)	47	haplotype2	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of deletions in [1000,inf)	52	haplotype2	phased_verkko	published_chr19_combined35x_nopolish	stat	NA
Number of mapped sequences	7	haplotype1	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of primary alignments	331	haplotype1	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of secondary alignments	51	haplotype1	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of primary alignments with >65535 CIGAR operations	0	haplotype1	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of bases in mapped sequences	61059006	haplotype1	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of mapped bases	60801563	haplotype1	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of substitutions	133093	haplotype1	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of insertions in [0,50)	11757	haplotype1	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of insertions in [50,100)	85	haplotype1	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of insertions in [100,300)	87	haplotype1	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of insertions in [300,400)	282	haplotype1	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of insertions in [400,1000)	84	haplotype1	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of insertions in [1000,inf)	102	haplotype1	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of deletions in [0,50)	15690	haplotype1	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of deletions in [50,100)	76	haplotype1	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of deletions in [100,300)	87	haplotype1	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of deletions in [300,400)	233	haplotype1	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of deletions in [400,1000)	58	haplotype1	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of deletions in [1000,inf)	66	haplotype1	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of mapped sequences	6	haplotype2	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of primary alignments	654	haplotype2	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of secondary alignments	101	haplotype2	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of primary alignments with >65535 CIGAR operations	0	haplotype2	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of bases in mapped sequences	60796636	haplotype2	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of mapped bases	60300448	haplotype2	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of substitutions	189537	haplotype2	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of insertions in [0,50)	11895	haplotype2	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of insertions in [50,100)	74	haplotype2	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of insertions in [100,300)	71	haplotype2	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of insertions in [300,400)	215	haplotype2	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of insertions in [400,1000)	51	haplotype2	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of insertions in [1000,inf)	33	haplotype2	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of deletions in [0,50)	15786	haplotype2	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of deletions in [50,100)	83	haplotype2	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of deletions in [100,300)	84	haplotype2	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of deletions in [300,400)	204	haplotype2	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of deletions in [400,1000)	41	haplotype2	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of deletions in [1000,inf)	51	haplotype2	phased_gfase	published_chr19_duplex_UL50x	stat	NA
Number of mapped sequences	6	haplotype1	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of primary alignments	679	haplotype1	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of secondary alignments	139	haplotype1	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of primary alignments with >65535 CIGAR operations	0	haplotype1	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of bases in mapped sequences	61558390	haplotype1	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of mapped bases	60938499	haplotype1	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of substitutions	201721	haplotype1	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of insertions in [0,50)	12039	haplotype1	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of insertions in [50,100)	77	haplotype1	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of insertions in [100,300)	73	haplotype1	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of insertions in [300,400)	217	haplotype1	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of insertions in [400,1000)	49	haplotype1	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of insertions in [1000,inf)	33	haplotype1	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of deletions in [0,50)	15817	haplotype1	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of deletions in [50,100)	86	haplotype1	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of deletions in [100,300)	84	haplotype1	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of deletions in [300,400)	223	haplotype1	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of deletions in [400,1000)	42	haplotype1	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of deletions in [1000,inf)	49	haplotype1	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of mapped sequences	1	haplotype2	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of primary alignments	307	haplotype2	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of secondary alignments	50	haplotype2	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of primary alignments with >65535 CIGAR operations	0	haplotype2	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of bases in mapped sequences	61328172	haplotype2	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of mapped bases	60962204	haplotype2	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of substitutions	130305	haplotype2	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of insertions in [0,50)	11518	haplotype2	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of insertions in [50,100)	82	haplotype2	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of insertions in [100,300)	93	haplotype2	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of insertions in [300,400)	260	haplotype2	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of insertions in [400,1000)	79	haplotype2	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of insertions in [1000,inf)	103	haplotype2	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of deletions in [0,50)	15244	haplotype2	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of deletions in [50,100)	78	haplotype2	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of deletions in [100,300)	87	haplotype2	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of deletions in [300,400)	235	haplotype2	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of deletions in [400,1000)	52	haplotype2	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of deletions in [1000,inf)	66	haplotype2	phased_verkko	published_chr19_duplex_UL50x	stat	NA
Number of mapped sequences	7	haplotype1	phased_gfase	published_chr19_duplex_UL50x_nopolish	stat	NA
